name,jurisdiction,jurisdictionType,entityType,status,birthyear,zipcode
GOLDEN GATE PETROLEUM INTERNATIONAL LTD.,BERMUDA,world,Statement & Designation By Foreign Corporation,Forfeited,1986,94105
JACK CEWE LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1991,94101
"PEARL, INC. DOING BUSINESS IN CALIFORNIA AS PEARL VESSEL, INC.",LIBERIA,world,Statement & Designation By Foreign Corporation,Forfeited,1991,94105-1301
MOMENTA INTERNATIONAL LIMITED,BERMUDA,world,Statement & Designation By Foreign Corporation,Forfeited,1991,94043
MOMENTA TECHNOLOGIES LIMITED,BERMUDA,world,Statement & Designation By Foreign Corporation,Forfeited,1991,94043
"SMARK, INC.",CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1989,94108
MERISTEM THERAPEUTICS,FRANCE,world,Statement & Designation By Foreign Corporation,Forfeited,1999,94121
WARRENFIELD CORPORATION N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1985,94115
"TECHNOL SEVEN CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1991,94111
LOBITO REALTY N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1984,94108
"IWASHITA ENGINEERING, LTD. WHICH WILL DO BUSINESS IN CALIFORNIA AS IEITECHNICAL CENTER",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1991,94111
TOWA CORPORATION WHICH WILL DO BUSINESS IN CALIFORNIA AS TOWA SEMITECHCORPORATION,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1991,94111
"AUSTRALIAN WINERIES PTY. LIMITED, WHICH WILL DO BUSINESS IN CALIFORNIAAS NEW AUSTRALIAN WINERIES PTY LIMITED",AUSTRALIA,world,Statement & Designation By Foreign Corporation,Forfeited,1991,94111
2723930 CANADA INCORPORATED,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1991,94123
"THE ANGLE CO., LTD., WHICH WILL DO BUSINESS IN CALIFORNIA AS JAPAN THEANGLE CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1991,94080
"UNION SHOJI CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,1991,94104
CORNALDI PROPERTIES LIMITED,VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1991,94108
"RYAN INCORPORATED WHICH WILL DO BUSINESS IN CALIFORNIA AS HILLSBOROUGHRYAN, INC.",BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,1991,94111
"CONSUL VESSEL, INC.",LIBERIA,world,Statement & Designation By Foreign Corporation,Forfeited,1991,94105-1301
SHOGAKUKAN INC.,JAPAN,world,Statement & Designation By Foreign Corporation,Active,1992,94133
LANDELL MILLS MARKET RESEARCH LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Forfeited,1992,94133
TORRIDA N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1992,94133
BLUE STAR LINE (NORTH AMERICA) LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Forfeited,1992,94105
MJL AGRO-DEVELOPMENT CORPORATION,PHILIPPINES,world,Statement & Designation By Foreign Corporation,Forfeited,1990,94109
READON PUBLICATIONS INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1992,94111-2514
BRIDGEVIEW CORPORATION N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Active,1992,90017
"INTERNATIONAL ASSOCIATION SERVICES, LTD. WHICH WILL DO BUSINESS IN CALIFORNIA AS INTERNATIONAL ASSOCIATIONS' COALITION, INC.",BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,1992,94109
"METROPOLITAN INVESTMENTS (S.F.) INC., WHICH WILL DO BUSINESS IN CALIFORNIA AS FULTON PARKVIEW INVESTMENT, INC.",LIBERIA,world,Statement & Designation By Foreign Corporation,Surrendered,1992,95833
PRIMESOURCE HOLDINGS LTD.,VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,1992,94108
LA MONTRE HERMES SA,SWITZERLAND,world,Statement & Designation By Foreign Corporation,Forfeited,1992,94108
TOKYU CORPORATION,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1990,90017
BLACK STALLION LIMITED,HONG KONG,world,Statement & Designation By Foreign Corporation,Forfeited,1992,94105-1301
DDM PLASTICS INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1992,94111
FAIR VENTURES INVESTMENTS LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1992,94104
CHOW YIN ENTERPRISES LIMITED,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1992,94104
K & K SOUND SYSTEME GMBH,GERMANY,world,Statement & Designation By Foreign Corporation,Surrendered,1992,94107
APEX SERVICES LIMITED,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,1991,94111
DECO DESIGN & CONTRACTING LIMITED WHICH WILL DO BUSINESS IN CALIFORIA AS DECO CLEANERS,HONG KONG,world,Statement & Designation By Foreign Corporation,Surrendered,1992,94553
"ART CAPITAL HARBOR CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,1992,94107
DEAN HUTCHINSON (DESIGN) INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1992,90046
IMPRINTS GRAPHIC STUDIO CANADA INC.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1993,94111
JACKSON STREET HERITAGE LIMITED,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,1993,94104
OBJECT ORIENTED TECHNOLOGIES LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Forfeited,1993,94122
"PHILIPPINE MERCHANT MARINE ACADEMY FOUNDATION, INC.",PHILIPPINES,world,Statement & Designation By Foreign Corporation,Forfeited,1991,94102
"SUNGLO CORPORATION, N.V. WHICH WILL DO BUSINESS IN CALIFORNIA AS MOONGLO COMPANY",NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1986,94105
BUSINESS AND TECHNICAL COMMUNICATIONS PTY. LTD.,AUSTRALIA,world,Statement & Designation By Foreign Corporation,Forfeited,1993,94105
TEXTAINER LIMITED,BERMUDA,world,Statement & Designation By Foreign Corporation,Active,1994,94108
"TOKAI RAYON CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,1994,94109
BOWMAN INTERNATIONAL LIMITED,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1994,94121
SPL WORLDGROUP B.V.,NETHERLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,1994,94105
CAPITAL ASSET LEASING INC.,PANAMA,world,Statement & Designation By Foreign Corporation,Surrendered,1994,94108
"KASUGAI KANKO KAIHATSU CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,1994,94111
DATELINE PROPERTIES N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,1994,94549
"SICHUAN XINYE FASHION CO., LTD.",CHINA,world,Statement & Designation By Foreign Corporation,Forfeited,1994,94132
AMERICA BAOLISHI INC.,CHINA,world,Statement & Designation By Foreign Corporation,Forfeited,1994,94109
BEHEER-EN BELEGGINGSMAATSCHAPPIJ BELJOVRA B.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1994,94103
TANRICH FOREX LIMITED,HONG KONG,world,Statement & Designation By Foreign Corporation,Surrendered,1994,94105
F. H. L. CORPORATION WHICH WILL DO BUSINESS IN CALIFORNIA AS F. H. LOPEZ CORPORATION,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1994,94104
MARBLANK INVESTMENTS INC.,CANADA,world,Statement & Designation By Foreign Corporation,Active,1994,94111
IMAGINATION CORPORATION PTY LTD,AUSTRALIA,world,Statement & Designation By Foreign Corporation,Forfeited,1995,94123
"ZEN TRADING CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Active,1995,95814
"D. H. & SON'S CO., LTD.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,1995,94132
LEASED ASSETS POOL COMPANY LIMITED,BERMUDA,world,Statement & Designation By Foreign Corporation,Surrendered,1995,94108
C.V. MOWILEX,INDONESIA,world,Statement & Designation By Foreign Corporation,Surrendered,1995,94109-3692
"DEER PARK, INC.",BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,1995,94109
"TAS GROUP LIMITED, WHICH WILL DO BUSINESS IN CALIFORNIA AS TRITON AVIATION SERVICES GROUP LIMITED",BERMUDA,world,Statement & Designation By Foreign Corporation,Surrendered,2001,94111
GEORGIE GIRL INTERNATIONAL LIMITED,CANADA,world,Statement & Designation By Foreign Corporation,Active,1995,94111
"EVERGREEN HOLDINGS INC., WHICH WILL DO BUSINESS IN CALIFORNIA UNDER THE NAME KMS EVERGREEN INC.",CANADA,world,Statement & Designation By Foreign Corporation,Active,1995,94104-2811
URO DENSHI KOGYO KABUSHIKI KAISHA,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1995,94132
SHIH HO INC.,TURKS AND CAICOS ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,1994,94103
DBMX LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Forfeited,1995,94105
BAC CORPORATION WHICH WILL DO BUSINESS IN CALIFORNIA AS BRILLIANT ARTS CULTURE CORPORATION,JAPAN,world,Statement & Designation By Foreign Corporation,Active,1993,90017
THE ROYAL NATIONAL THEATRE BOARD,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Forfeited,1994,94105-1250
GATX FINANCIAL SERVICES (AUSTRALIA) PTY. LIMITED,AUSTRALIA,world,Statement & Designation By Foreign Corporation,Surrendered,1996,94111
TEXTAINER ASSET CORPORATION,PANAMA,world,Statement & Designation By Foreign Corporation,Surrendered,1994,94108
CENTRIXX REALTY HOLDINGS LIMITED,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1996,90017
TRITON AVIATION SERVICES LIMITED,BERMUDA,world,Statement & Designation By Foreign Corporation,Active,1996,94111
WIN MASTER HOLDINGS CORPORATION LIMITED,HONG KONG,world,Statement & Designation By Foreign Corporation,Forfeited,1996,94115
COMPTON INTERNATIONAL FUNDRAISING LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1996,93013
YEE KWOK YUN INVESTMENT COMPANY LIMITED,HONG KONG,world,Statement & Designation By Foreign Corporation,Active,1996,94947
"UMEZU PRODUCTIONS CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1996,94941
FAITHFORT ENTERPRISES INC.,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Active,1995,94111
FCT PACIFIC EQUITIES LIMITED,CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,1996,94133
HONG KONG INVESTMENTS LIMITED,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1996,94114
"PVO PROPERTIES, INC.",CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1996,94111
'FAR-EASTERN INTERNATIONAL TRADING CENTER' WHICH WILL DO BUSINESS IN CALIFORNIA AS 'KHABAROVSKY FAR-EASTERN INTERNATIONAL TRADING CENTER',RUSSIA,world,Statement & Designation By Foreign Corporation,Surrendered,1996,94116
TANRICH INVESTMENT CONSULTANT (OVERSEAS) CORP.,PANAMA,world,Statement & Designation By Foreign Corporation,Surrendered,1996,94104
BANCA DI ROMA,ITALY,world,Statement & Designation By Foreign Corporation,Surrendered,1995,94105
"FILMLEAD PTY. LIMITED, WHICH WILL DO BUSINESS IN CALIFORNIA AS MOBILITY, INC.",AUSTRALIA,world,Statement & Designation By Foreign Corporation,Forfeited,1996,90291
SHINEWORLD INDUSTRIAL LIMITED,HONG KONG,world,Statement & Designation By Foreign Corporation,Forfeited,1996,94105
JOHN GOVETT & CO. LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Surrendered,1996,94108
CAFS TRADING LIMITED,IRELAND,world,Statement & Designation By Foreign Corporation,Surrendered,1997,94104
CAPITAL ASSET LEASING COMPANY LIMITED,BERMUDA,world,Statement & Designation By Foreign Corporation,Forfeited,1997,94108
BBAM TECHNICAL SERVICES LIMITED,IRELAND,world,Statement & Designation By Foreign Corporation,Surrendered,1997,94105
"MELCO, INC., WHICH WILL DO BUSINESS IN CALIFORNIA AS BUFFALO LABORATORY, INC.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1997,95814
"OMORI KIKAKU CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1997,95814
THE NEW COVENT GARDEN SOUP COMPANY LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Forfeited,1997,94105
"HUMAN RESOURCE RESEARCH INSTITUTE, INC.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1994,94015
FINANCIAL PORTFOLIOS LIMITED,IRELAND,world,Statement & Designation By Foreign Corporation,Active,1997,94104
UNIVERSAL PORTFOLIO LIMITED,IRELAND,world,Statement & Designation By Foreign Corporation,Active,1997,94104
"SUNGWOO ELECTRONICS CO., LTD","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,1997,94109-6708
KOKUBU KENSETSU K.K.,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1997,94116
PRIMESOURCE ASSET OWNER LIMITED,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,1997,94108
PRIMESOURCE ASSET PURCHASER LIMITED,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,1997,94108
SMS HOLDING GMBH,GERMANY,world,Statement & Designation By Foreign Corporation,Surrendered,1997,94121
KRUG FURNITURE INC.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1997,94133
TRIA INTERNATIONAL LTD. WHICH WILL DO BUSINESS AS TRIA TECHNOLOGIES INTERNATIONAL LIMITED,BARBADOS,world,Statement & Designation By Foreign Corporation,Active,1997,94118
"SUK AM CO., LTD","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,1997,94132
N.F.V. COOKIE CORPORATION,CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1997,94121
TRITON AVIATION LIMITED,BERMUDA,world,Statement & Designation By Foreign Corporation,Active,1996,94111
988388 ONTARIO LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1997,94103
NOVA CORPORATION WHICH WILL DO BUSINESS IN CALIFORNIA AS INTERACT NOVA GROUP USA,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1997,94108
TRITON CONTAINER INTERNATIONAL LIMITED,BERMUDA,world,Statement & Designation By Foreign Corporation,Active,1997,94111
"COACH INDUSTRIES, INC.",JAPAN,world,Statement & Designation By Foreign Corporation,Active,1997,90503
"TAIKI FARM, LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,1997,94105-2482
INTUITION LANGUAGES USA LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Forfeited,1997,94132
AMPHITRITE LTD.,BERMUDA,world,Statement & Designation By Foreign Corporation,Surrendered,1998,94111
SETANTA SPORT (IRL) LIMITED,IRELAND,world,Statement & Designation By Foreign Corporation,Forfeited,1998,94107
"FOCUS IMAGING, SA",FRANCE,world,Statement & Designation By Foreign Corporation,Forfeited,1998,94134
TRELLIS CONSULTING CORP.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1998,94105
CORPORATION COMPILE,JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,1998,94108
GB ITALIA SRL,ITALY,world,Statement & Designation By Foreign Corporation,Forfeited,1998,94103
SINOLINK INTERNATIONAL INC.,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,1998,94111
FRESH & FRESH JAPAN INC.,JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,1998,94108
JIANG YANGTZE RIVER PHARMACY GROUP,CHINA,world,Statement & Designation By Foreign Corporation,Forfeited,1998,94121
HASTON INVESTMENT LTD.,LIBERIA,world,Statement & Designation By Foreign Corporation,Forfeited,1998,94121
"AIRO, N.V.",NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90017
SAGEM SA,FRANCE,world,Statement & Designation By Foreign Corporation,Forfeited,1998,95014
APLIX CORPORATION,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1998,94103
LEUNG & LEUNG SYSTEMS INC. WHICH WILL DO BUSINESS IN CALIFORNIA AS TIMOTHY LEUNG & ASSOCIATES,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1998,94107
POWERCOMP SOFTWARE INC.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1998,94107
"GE TECH CO., LTD., WHICH WILL DO BUSINESS IN THE STATE OF CALIFORNIA AS GREEN ENVIRO TECH CORP","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,1998,94080
TCGIVEGA INFORMATION TECHNOLOGIES PRIVATE LIMITED,INDIA,world,Statement & Designation By Foreign Corporation,Surrendered,1998,94560
NESTEX MARKETING INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1999,94121
LANDRIDGE MORTON INTERNATIONAL CO. LIMITED,HONG KONG,world,Statement & Designation By Foreign Corporation,Forfeited,1999,94111
GROWTH PHASE EUROPE LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Forfeited,1999,94114
PT. DUTA TEKNIK INDONESIA,INDONESIA,world,Statement & Designation By Foreign Corporation,Surrendered,1999,94109
DIRECT INTERNET CORPORATION,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1999,95833
"REQMED COMPANY, LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Active,1999,90017
"PATELCO INVESTMENTS (B.V.I.) LTD. WHICH WILL DO BUSINESS IN CALIFORNIA AS PRITESH ENTERPRISES, INC.",BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1999,94102
"PACIFIC DYNAMICS DEVELOPMENT, LTD.",VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1999,94104-3513
"TAIHEIYO CLUB, INC.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1999,94111
JASON FISCHL CONSULTING INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1999,94103
I-NCUBATE LIMITED WHICH WILL DO BUSINESS IN CALIFORNIA AS I-NCUBATE DIGITAL VENTURES,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1999,94122
"IMAGINEASIA, INC.",PHILIPPINES,world,Statement & Designation By Foreign Corporation,Forfeited,1999,94109
"TAKANASHI MILK PRODUCTS, LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1999,94104
"OTTMANN PROPERTIES LTD., WHICH WILL DO BUSINESS IN CALIFORNIA AS OTTMANN PROPERTIES BC LTD.",CANADA,world,Statement & Designation By Foreign Corporation,Active,1999,94104
SYNERTECH SYSTEMS CORPORATION,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1999,94107-1340
CARGO SERVICE CENTER EAST AFRICA B.V.,NETHERLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1999,90017
AUSTRALIA CHINA INDUSTRY & COMMERCE EXHIBITION PTY. LTD.,AUSTRALIA,world,Statement & Designation By Foreign Corporation,Forfeited,2000,94122
ASIAMD.COM LIMITED,CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,2000,9414
"WORLD FOODS CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2000,94109
ARABIAN SOLAR ENERGY AND TECHNOLOGY,EGYPT,world,Statement & Designation By Foreign Corporation,Forfeited,2000,95112
AIRLINE COMMERCIAL PARTNER B.V.,NETHERLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,2000,90045
DISSOLUTION CORPORATION LIMITED,HONG KONG,world,Statement & Designation By Foreign Corporation,Forfeited,2000,94105
GRACIAS INVESTMENTS LIMITED,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,2000,94118
EPT EUROPEAN PROPERTY TRUST REG.,LIECHTENSTEIN,world,Statement & Designation By Foreign Corporation,Forfeited,2000,94123
ETRI,"KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,2000,94104
HANOVER NAVIGATION LIMITED,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,2000,94549
545254 B.C. LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2000,94117
"ALPHA CO., LTD. WHICH WILL DO BUSINESS IN CALIFORNIA AS ALPHA USA",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2000,94121
TDP INTERNATIONAL LIMITED,IRELAND,world,Statement & Designation By Foreign Corporation,Surrendered,2000,94104
"ASKFORFREE.COM, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,2000,94103
MILLENIUM TECHNOSYSTEMS LIMITED,INDIA,world,Statement & Designation By Foreign Corporation,Forfeited,2000,94105
TRADEKU K.K.,JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,2000,94115
3269965 CANADA INC.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2001,94111
LANTANA LIMITED WHICH WILL DO BUSINESS IN CALIFORNIA AS HK LANTANA LIMITED,HONG KONG,world,Statement & Designation By Foreign Corporation,Forfeited,2001,94116
JAPAN HOUSING & COMPONENTS MANUFACTURERS COOPERATIVE,JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,1998,95833
"KAPISANANG MANANAMBA NG IGLESIANG KRISTIANO SA KAPANGYARIHAN NG ESPIRITU AT KATOTOHANAN, INC.",PHILIPPINES,world,Statement & Designation By Foreign Corporation,Active,2001,94120
VIRTUALMAGIC ASIA INC.,TURKS AND CAICOS ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,2001,94109
HAO RAN FOUNDATION,TAIWAN,world,Statement & Designation By Foreign Corporation,Active,1999,94133
RAINBOW GRAPHIC & PRINTING COMPANY LIMITED,HONG KONG,world,Statement & Designation By Foreign Corporation,Forfeited,2001,94109
"XCHANNEL CO., LTD.",CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,2001,94131
COVENTIVE HOLDINGS (CHINA) LTD.,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,2001,94131
GANSU MEDICINES & HEALTH PRODUCTS IMPORT & EXPORT CORPORATION,CHINA,world,Statement & Designation By Foreign Corporation,Forfeited,2001,94104
"DONGWHA ENTERPRISE CO., LTD.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,2001,94115
"INTERTEC AMERICA, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,2001,94105
"JIUH SHIN CO., LTD",TAIWAN,world,Statement & Designation By Foreign Corporation,Forfeited,2001,94118
JAMES ESTATE (SALES) PTY. LIMITED,AUSTRALIA,world,Statement & Designation By Foreign Corporation,Forfeited,2001,94105
JAMAICA EDITIONS LIMITED,JAMAICA,world,Statement & Designation By Foreign Corporation,Forfeited,2001,94132
"NEON NOODLE PRODUCTIONS, INC.",BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,2001,94109
"KST WORLD CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,2001,94105
KABUSHIKI KAISYA IMPRESS,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2001,94104
KM TELECOMM INC.,"KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,2001,95134
"HORIZON MANAGEMENT, LIMITED, WHICH WILL DO BUSINESS IN CALIFORNIA AS USA HORIZON MANAGEMENT, INC.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2002,95054
MATERESA CORPORATION,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Active,2002,91108
JESUS MIRACLE CRUSADE INTL. MINISTRY UNDER EVANGELIST WILDE E. ALMEDA INC.,PHILIPPINES,world,Statement & Designation By Foreign Corporation,Active,2002,94134
MASANA AKTIENGESELLSCHAFT,LIECHTENSTEIN,world,Statement & Designation By Foreign Corporation,Forfeited,2002,94104
KAIJO CORPORATION,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2002,95131
LOGWARE INFORMATIONSSYSTEME GMBH,GERMANY,world,Statement & Designation By Foreign Corporation,Surrendered,2002,94111
TOP MISSION LIMITED,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Active,2002,94110
SEA K CALIFORNIA FISH LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2002,94105
"ALECTA PENSIONSFORSAKRING, OMSESIDIGT",SWEDEN,world,Statement & Designation By Foreign Corporation,Active,2002,90017
CHARMTEX INVESTMENTS LIMITED,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,2002,94122
"EIGER NET, INC.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,2002,94132
CHEN'S WORLD N.V. LIMITED,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Active,2002,94115
ARCOMET VERHUUR NV,BELGIUM,world,Statement & Designation By Foreign Corporation,Forfeited,2003,94104
TED ZITTELL & ASSOCIATES INC.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2002,94112
EPICENTER TECHNOLOGIES PVT. LTD.,INDIA,world,Statement & Designation By Foreign Corporation,Forfeited,2002,94105
"WATAHAN NOHARA SOGYO CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2003,94122
AD MAIORA SPA,ITALY,world,Statement & Designation By Foreign Corporation,Forfeited,2003,94104
"TRANSATLANTIC SPV-I, LTD",CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,2003,94111
MATSUBO CORPORATION,JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,2003,94102
KATABATIC POWER CORP.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2003,94110
GLOBAL ECONOMIC PLATFORM PTE. LTD.,SINGAPORE,world,Statement & Designation By Foreign Corporation,Forfeited,2003,94111
"DENKA SEIKEN CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2003,95833
STRAND LIFE SCIENCES PRIVATE LIMITED,INDIA,world,Statement & Designation By Foreign Corporation,Active,2003,94110
INTERNATIONAL ASSET SYSTEMS LIMITED,BERMUDA,world,Statement & Designation By Foreign Corporation,Active,2003,94111
"BANCA DI ROMA, SOCIETA' PER AZIONI",ITALY,world,Statement & Designation By Foreign Corporation,Surrendered,2002,94105
"VINCENT CONSTRUCTION GROUP, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Active,2004,94115
"DANNIES LAND AND FINANCE COMPANY, LIMITED",HONG KONG,world,Statement & Designation By Foreign Corporation,Active,2004,94114
AVALON TABLE COMPANY INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2004,94110
"TRANSATLANTIC SPV-II, LTD",CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,2003,94111
STANFORD TRUST COMPANY LIMITED,ANTIGUA AND BARBUDA,world,Statement & Designation By Foreign Corporation,Forfeited,2004,92101
