name,jurisdiction,jurisdictionType,entityType,status,birthyear,zipcode
GRAND BELL MARITIME CORP.,"KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,1996,90746
FINE JEWELLERY (INDIA) LTD.,INDIA,world,Statement & Designation By Foreign Corporation,Forfeited,1996,90067
NINETY NINE INVESTMENTS LTD.,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,1996,90505
CENTRIXX REALTY HOLDINGS LIMITED,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1996,90017
"RICOH LOGISTICS SYSTEM CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1996,90017
1154184 ONTARIO LIMITED,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1996,90017
"PRODUCTOS GIZEH, S.A. DE C.V.",MEXICO,world,Statement & Designation By Foreign Corporation,Forfeited,1996,90601
ONTARIO LIMITED WHICH WILL DO BUSINESS IN CALIFORNIA AS PERSEPOLIS EXCHANGE LIMITED,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1994,91316
"HYUNDAI SPACE AND AIRCRAFT CO., LTD.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,1996,90010
"AIKU CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1996,90017
"VICTORIA CO., LTD. WHICH WILL DO BUSINESS IN CALIFORNIA AS U.S.V. CO.,LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1996,91745
FABRICACIONES DE ARTE,MEXICO,world,Statement & Designation By Foreign Corporation,Forfeited,1996,90068
WIPRO LIMITED,INDIA,world,Statement & Designation By Foreign Corporation,Active,1996,90017
"TAIKO DENKI CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1996,90502
ANGARA INC.,RUSSIA,world,Statement & Designation By Foreign Corporation,Surrendered,1996,90028
"MR. CRAFT CO., LTD. WHICH WILL DO BUSINESS IN CALIFORNIA AS NEEB INC.",JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,1996,90010
"ORACLE LIMITED, WHICH WILL DO BUSINESS IN CALIFORNIA AS ORACLE LIMITED OF THE ISLE OF MAN",ISLE OF MAN,world,Statement & Designation By Foreign Corporation,Forfeited,1996,90277
SILVER KEY PROPERTY CORP.,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Active,1996,90017
NANJING LIGHT INDUSTRIAL ART & CRAFT IMPORT & EXPORT CORPORATION,CHINA,world,Statement & Designation By Foreign Corporation,Forfeited,1996,91754
SOFTIX PTY. LIMITED,AUSTRALIA,world,Statement & Designation By Foreign Corporation,Forfeited,1994,91364
"HANIL TELECOM CO., LTD.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,1996,90036
AH JUN INDUSTRIAL CO.,"KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,1996,90220
"DUSKIN CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1996,91765
PHOENIX GAMING INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1996,90017
PRIME SPOT MEDIA INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1996,90017
"BOAT SHOWS OF MEXICO, S.A. DE C.V.",MEXICO,world,Statement & Designation By Foreign Corporation,Forfeited,1996,90017
UNIVERSAL BEAUTY SUPPLIES CORP.,PUERTO RICO,world,Statement & Designation By Foreign Corporation,Forfeited,1994,90017
"ESP CO., LTD. WHICH WILL DO BUSINESS IN CALIFORNIA AS ESP REAL ESTATE INVESTMENT, INC.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1996,90028
"MISAWA HOMES CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1996,90502
NORTHERN ELEVATOR LIMITED,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1996,90603
K & M PRODUCTS A.V.V.,ARUBA,world,Statement & Designation By Foreign Corporation,Forfeited,1996,90017
DAOU TECHNOLOGY INC.,"KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,1996,90010
HANJIN TRANSPORTATION COMPANY LIMITED,"KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Active,1996,90745
"INTER-IMAGE, INC. ADVERTISING",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1996,90048
SERIO & C. S.P.A. CORPORATION,ITALY,world,Statement & Designation By Foreign Corporation,Forfeited,1996,91403
"SEIHO KOGYO CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Active,1993,91105
"LG TELECOM, LTD","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,1996,90623
R.S.S. INVESTMENTS LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1996,90017
D.C. LIMITED WHICH WILL DO BUSINESS IN CALIFORNIA AS DCLTD A TURKS & CAICOS CORP.,TURKS AND CAICOS ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1996,91105
"NAKANEYASU CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1996,90503
"RESOLA, INC.",RUSSIA,world,Statement & Designation By Foreign Corporation,Forfeited,1996,90024
HAN CHANG MOTORS,"KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,1996,90010
DAVID S. SMITH PACKAGING LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Forfeited,1995,90017
"CIS CORPORATION, WHICH WILL DO BUSINESS IN CALIFORNIA AS COMPUTER INTELLIGENT SYSTEMS, INC.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1996,90503
WARLOCK TECHNOLOGIES INC. WHICH WILL DO BUSINESS IN CALIFORNIA AS WARLOCK INTERNATIONAL GROUP,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1996,90254
"FILMLEAD PTY. LIMITED, WHICH WILL DO BUSINESS IN CALIFORNIA AS MOBILITY, INC.",AUSTRALIA,world,Statement & Designation By Foreign Corporation,Forfeited,1996,90291
ORBITECH LIMITED,INDIA,world,Statement & Designation By Foreign Corporation,Forfeited,1996,90017
"BOT LEASE CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1996,90067
ISIS PRODUCTIONS LIMITED: WHICH WILL DO BUSINESS IN CALIFORNIA AS ISISPRODUCTIONS CLASSIC ALBUMS,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Forfeited,1996,90048
"KOREA INFORMATION & COMMUNICATION CO., LTD.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,1996,91745
AGI ABRAMSON GROUP INTERNATIONAL INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1996,91436
"MERIDIAN CAPITAL GROUP, INC.",BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Active,2005,90017
GENERAL ATOMICS EXPORT CORPORATION,BARBADOS,world,Statement & Designation By Foreign Corporation,Surrendered,1996,90017
"CORPORACION MARITIMA DEL CABO, S.A. DE C.V.",MEXICO,world,Statement & Designation By Foreign Corporation,Forfeited,1996,90046
"TAKEUCHI SHOTEN CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1996,90248
TELUS COMMUNICATIONS INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1997,90017
TELUS COMMUNICATIONS (EDMONTON) INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1997,90017
"INTEL MEDIA CO., LTD.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,1997,90010
"SUZUHIRO KAMABOKO KOGYO CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Active,1997,91754
"JOONG-ANG DEVELOPMENT CO., LTD.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,1997,90638
"TAKEYA HONTEN CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1997,91202
ESSENTIALLY YOURS INDUSTRIES CORP.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1997,90405
EUROPEAN SPECIALTY CORPORATION,PANAMA,world,Statement & Designation By Foreign Corporation,Active,1997,90277
AIR WATER ENTERPRISES INC.,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1997,90017
"HANEZAWAYA CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,1997,90017
"MIYASAKA BREWERY CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1997,91789
BANK OF IRELAND ASSET MANAGEMENT (U.S.) LIMITED,IRELAND,world,Statement & Designation By Foreign Corporation,Surrendered,1997,90017
"LEGOLAND ESTATES AG (LEGOLAND ESTATES, INC.)",SWITZERLAND,world,Statement & Designation By Foreign Corporation,Surrendered,1997,90017
INTERWISE A/S,DENMARK,world,Statement & Designation By Foreign Corporation,Forfeited,1997,90017
"MARUTOMO COMPANY, LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Active,1997,90501
CLARICA LIFE INSURANCE COMPANY (U.S. BRANCH),CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1995,90017
STARTS CORPORATION,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1997,91101
ASTRON ON-LINE LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Surrendered,1997,90017
"HOTEL KEIKYU, CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1997,90245
TRANSCANADA ENERGY LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1997,90017
"TECHSAN ELECTRONICS CO., LTD","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,1997,90017
PEMPIRE COMPANY LIMITED,LIBERIA,world,Statement & Designation By Foreign Corporation,Active,1997,90017
"SHIRAKO CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Active,1997,90010
"MITSUI HOME CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1997,90502
GAULTHIER ARTISTS INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1997,91606
TRAFIGURA AG,SWITZERLAND,world,Statement & Designation By Foreign Corporation,Active,1997,90017
SSANGYONG INFORMATION & COMMUNICATIONS CORP.,"KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,1997,91765
"PANORAMA FILMS, SA WHICH WILL DO BUSINESS IN CALIFORNIA AS MEXICO PANORAMA FILMS, SA",MEXICO,world,Statement & Designation By Foreign Corporation,Forfeited,1997,90036
"WORLDWIDE SERVICES, S.A.",NICARAGUA,world,Statement & Designation By Foreign Corporation,Forfeited,1997,90014
"HR INSTITUTE CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,1995,90071
"E-SAENG INDUSTRIAL CO., LTD.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,1997,90703
U & C CORPORATION WHICH WILL DO BUSINESS IN CALIFORNIA AS U & C AMERICA CORPORATION,"KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,1997,90010
"KOHNAN SHOJI CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1997,91101
"JIAO WANG CO., LIMITED",HONG KONG,world,Statement & Designation By Foreign Corporation,Forfeited,1997,90211
TRAPLET DISTRIBUTION USA LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Surrendered,1997,91016
THE BELL TELEPHONE COMPANY OF CANADA,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1997,90017
SMITH INTERNATIONAL (JAPAN) LTD. WHICH WILL DO BUSINESS IN CALIFORNIA AS J. SMITH TRANSPACIFIC LTD.,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1997,90292
"TRANSPAC INTERNATIONAL LTD. WHICH WILL DO BUSINESS IN CALIFORNIA AS TRANSPAC AMERICA, INC.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,1997,91765
"HANKOOK CONSTRUCTION & ENGINEERING, LTD.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,1997,91789
WILLIS FABER SERVICES LIMITED,BERMUDA,world,Statement & Designation By Foreign Corporation,Surrendered,1997,90017
"AMRESCO FUNDING MANAGEMENT, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,1997,90017
"INTERNATIONAL FRIES INC. WHICH WILL DO BUSINESS IN CALIFORNIA AS AUTOMATED FRYMATIC, INC.",PANAMA,world,Statement & Designation By Foreign Corporation,Forfeited,1997,90049
HIGHLAND/COROD INC.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1997,90017
"TRAUME CO., LTD. WHICH WILL DO BUSINESS IN CALIFORNIA AS TRAUME TRADING CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,1997,90010
"RITE-STOP, INC.",PANAMA,world,Statement & Designation By Foreign Corporation,Forfeited,1997,90028
LSKA LIMITED,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Active,1997,90017
LILITH FAIR PRODUCTIONS LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1997,90064
RESERVE INTERNATIONAL FUNDING,TURKS AND CAICOS ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1997,90071
SUN-RYPE PRODUCTS LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1997,90017
"AYTON DISTRIBUTING, INC.",CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1997,90017
M-POWER INVESTMENTS LIMITED,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1997,90010
ASAHI SAFELIGHT YUGEN KAISYA,JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,1997,91723
TRIAD ENGINEERS LIMITED,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1997,90277
UNCTION LIMITED,TURKS AND CAICOS ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1997,91201
PUROLATOR COURIER LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1997,90017
"MEDIA ART MANAGEMENT, S.L. WHICH WILL DO BUSINESS IN CALIFORNIA AS MEDIA ART MANAGEMENT, S.L. OF SPAIN",SPAIN,world,Statement & Designation By Foreign Corporation,Forfeited,1997,90031
TOWA MECCS KABUSHIKI KAISHA,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1997,90042
"BAROQUE FURNITURE CO., LTD. WHICH WILL DO BUSINESS IN CALIFORNIA AS BAPTIC, INC.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,1997,91367
SAJO INC.,CANADA,world,Statement & Designation By Foreign Corporation,Active,1997,90017
"LOBTEX CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1997,90502
PENTAFOUR PRODUCTS LIMITED,INDIA,world,Statement & Designation By Foreign Corporation,Surrendered,1997,90703
"GLOBAL REAL ESTATE INVESTMENTS, INC.",BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,1997,90017
"BEVERLY BELL CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1997,90034
IMAX CORPORATION,CANADA,world,Statement & Designation By Foreign Corporation,Active,1996,90404
FRECH - LEASING GMBH & CO. KG,GERMANY,world,Statement & Designation By Foreign Corporation,Surrendered,1997,90017
MILAI CORPORATION,JAPAN,world,Statement & Designation By Foreign Corporation,Active,1997,90247
"COUNTERPOINT SYSTEMS LIMITED WHICH WILL DO BUSINESS IN CALIFORNIA AS MAESTRO SYSTEMS, INC.",UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Surrendered,1996,90017
WEBCOM AS WHICH WILL DO BUSINESS IN CALIFORNIA AS ACTIVE INTERNET MARKETING,NORWAY,world,Statement & Designation By Foreign Corporation,Forfeited,1996,90241
MANITOBA TELECOM SERVICES INTERNATIONAL INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1997,90017
.ATCO KABUSHIKI KAISHA,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1996,90010
"COACH INDUSTRIES, INC.",JAPAN,world,Statement & Designation By Foreign Corporation,Active,1997,90503
"FLYING-CAM, S.A.",BELGIUM,world,Statement & Designation By Foreign Corporation,Active,1994,90405
"KEUK DONG SOUND CO., LTD","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,1997,90723
AOM MINERVE SA,FRANCE,world,Statement & Designation By Foreign Corporation,Surrendered,1997,90071
1209753 ONTARIO LIMITED,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1997,90017
"GMCR, INC.",PHILIPPINES,world,Statement & Designation By Foreign Corporation,Forfeited,1997,90017
YAMATANE CORPORATION,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1997,90017
SATELLITE SUPPLIES & ELECTRONICS INTERNATIONAL INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1997,90010
CALAV HOLDINGS INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1997,90067
DATACOM WARRANTY CORPORATION,GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,1997,90017
"VTS CO., LTD. WHICH WILL DO BUSINESS IN CALIFORNIA AS S . VTS CALIFORNIA",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1997,90010
"E.Y.K. INTERNATIONAL, INC. WHICH WILL DO BUSINESS IN CALIFORNIA AS PUERTO RICO E.Y.K. INTERNATIONAL, INC.",PUERTO RICO,world,Statement & Designation By Foreign Corporation,Forfeited,1997,90017
"TOEI COMPANY, LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1997,90064
"KF GLOBAL CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1996,90017
DISQUE AMERIC INC. AMERIC DISC INC.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1997,90017
CROSSMOOR FINANCE INC.,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,1996,90025
UNITED FOREX CORPORATION,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1997,90017
"SUNOWEALTH ELECTRIC MACHINE INDUSTRY CO., LTD.",CHINA,world,Statement & Designation By Foreign Corporation,Surrendered,1997,91006
KENWATER INC.,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1997,90067
"AEROLINEAS INTERNACIONALES JORGE RODRIGUEZ, S.A. DE C.V.",MEXICO,world,Statement & Designation By Foreign Corporation,Forfeited,1997,90010
ODESSA MANAGEMENT LIMITED,CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Active,1997,91101
GAKKO HOJIN TANIOKA GAKUEN,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1997,90015
"WOOLS OF NEW ZEALAND, LTD.",GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,1998,90017
"TOHRITSU TSUSHIN KOGYO CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90502
WAKO KOEKI CO. LTD.,JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90670
CALIFORNIA CONNECTION DE MEXICO S.A. DE C.V.,MEXICO,world,Statement & Designation By Foreign Corporation,Surrendered,1998,90248
A.T.S. AUTOMATED TRAINING SYSTEMS LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1998,91301
THE UNITED BANK OF KUWAIT PLC,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90017
"APEX CO., LTD. WHICH WILL DO BUSINESS IN CALIFORNIA AS APEX BRANCH OFFICE",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1998,90502
"GLOBAL STRATEGIC GROUP, LTD. WHICH WILL DO BUSINESS IN CALIFORNIA AS CAYMAN GLOBAL STRATEGIC GROUP, LTD.",CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90067
BEIJING BROKER TRADING CO.,CHINA,world,Statement & Designation By Foreign Corporation,Forfeited,1998,91745
TRANSAERO AIRLINES,RUSSIA,world,Statement & Designation By Foreign Corporation,Surrendered,1998,90024
RIPTIDE TECHNOLOGIES INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90017
"SBT CONTRACT SERVICES, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,1998,91723
SPECTRATEK INDUSTRIES INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90017
INTERNATIONAL MONEYLINE LIMITED,IRELAND,world,Statement & Designation By Foreign Corporation,Forfeited,1998,91502
"TAISE CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90066
"SUN IN TELECOM COMPANY, LTD. WHICH WILL DO BUSINESS IN CALIFORNIA AS SOUTH KOREA SUN IN TELECOM COMPANY, LTD.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,1998,90010
"THE AMBASSADOR HOTEL CO., LTD. WHICH WILL DO BUSINESS IN CALIFORNIA ASTAIWAN-AMBASSADOR COMPANY",TAIWAN,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90010
KOGANEI CORPORATION,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1998,90503
"AIEFU CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90071
ENCANA GAS STORAGE INC.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1998,90017
OKAMOTO CORPORATION WHICH WILL DO BUSINESS IN CALIFORNIA AS OKAMOTO HOSIERY CORPORATION,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1998,92821
BIOSYN ARZNEIMITTEL GMBH,GERMANY,world,Statement & Designation By Foreign Corporation,Surrendered,1998,90017
"HAN KOOK SIN YAK PHARMACEUTICAL CO., LTD.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,1998,90010
CRYSTAL WATERS FISHERIES LIMITED,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1998,91302
HOI TAK GROUP LIMITED,HONG KONG,world,Statement & Designation By Foreign Corporation,Forfeited,1998,91436
NTT COMWARE CORPORATION,JAPAN,world,Statement & Designation By Foreign Corporation,Active,1998,90017
"WILD SIDE, LTD.",BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1997,90405
NORO HIBERNIA HOLDING COMPANY B.V.,NETHERLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90017
OMNIVORE CONSULTING INC.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1996,90403
RITEK CORPORATION,TAIWAN,world,Statement & Designation By Foreign Corporation,Surrendered,1998,90017
AKASHA CO. LTD.,JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90010
CHINA EASTERN AIRLINES CO. LTD.,CHINA,world,Statement & Designation By Foreign Corporation,Active,1998,91101
CASSAR FILMWORKS INC. WHICH WILL CONDUCT BUSINESS IN THE STATE OF CALIFORNIA AS CASSAR PRODUCTIONS,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1998,90210
CHINONTEC INDUSTRIES INC.,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1998,90250
PAVILLE FASHIONS PVT. LTD.,INDIA,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90402
INTERNATIONAL KEYSTONE ENTERTAINMENT INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90265
"AIRO, N.V.",NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90017
MALEV HUNGARIAN AIRLINES PUBLIC LIMITED COMPANY,HUNGARY,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90503
SUN DENSHI KABUSHIKIGAISYA,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1998,90017
MC LELLAN INVESTMENTS LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90017
AIRSHIP TECHNOLOGIES SERVICES LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Forfeited,1998,93551
CULLENDALE INCORPORATED,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Active,1998,91745
PROFESSIONAL SINGLE CLUB OF THE PHILIPPINES INTERNATIONAL (PROSCLOPI) INC.,PHILIPPINES,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90034
AMUCHINA SOCIETA' PER AZIONI,ITALY,world,Statement & Designation By Foreign Corporation,Forfeited,1998,91010
LA FABRICA DE CELAYA S.A. DE C.V.,MEXICO,world,Statement & Designation By Foreign Corporation,Surrendered,1998,91201
TUNDRA SEMICONDUCTOR CORPORATION,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90017
DO NOT EAT FILMS INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90292
MARUEI KENSETSU KABUSHIKIKAISHA,JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,1996,90502
AIR CARGO PARTNERS LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Surrendered,1998,90045
WEDDINGBELLS INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90211
PACIFIC STAR TECHNOLOGY HOLDINGS (B.V.I.) LTD.,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90503
MILL LA LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90067
"WINSON CONSULTANTS, LIMITED",HONG KONG,world,Statement & Designation By Foreign Corporation,Forfeited,1996,91733
RENSHEL EXPORTS PRIVATE LIMITED,INDIA,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90010
FRONTLINE ENTERTAINMENT INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90210
MDM DEVELOPMENT CORPORATION,NORTHERN MARIANA ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90502
"CANNECT COMMUNICATIONS, INC. WHICH WILL DO BUSINESS IN CALIFORNIA AS U.S. CANNECT COMMUNICATIONS, INC.",CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90017
PACIFIC CARRIAGE LIMITED,BERMUDA,world,Statement & Designation By Foreign Corporation,Active,1998,90017
NARBEL INTERNATIONAL LTD.,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90265
THICKHEAD LTD.,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90071
BENTALL (NOVA SCOTIA) U.L.C.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1998,90017
GOLD BANK COMMUNICATIONS INC.,"KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,1998,90068
LBL SKYSYSTEMS CORPORATION,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90017
"HOURAIYA BUILDING CO., LTD",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1997,90010
"LACTO JAPAN CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1998,90503
CARNIVAL CORPORATION WHICH WILL DO BUSINESS IN CALIFORNIA AS CARNIVAL CRUISE LINES,PANAMA,world,Statement & Designation By Foreign Corporation,Active,1997,90017
SWISS FOREX GROUP LIMITED,BELIZE,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90211
"INTERFACE CO., LTD., WHICH WILL DO BUSINESS IN CALIFORNIA AS PCI INTERFACE CORPORATION",JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90071
